-5000.	16.775665180451313
-4980.	19.53995367948909
-4960.	17.54569139588712
-4940.	23.083908414862695
-4920.	19.736918470203623
-4900.	25.595637373016206
-4880.	23.590317941622516
-4860.	27.313005596166573
-4840.	28.62364204080375
-4820.	28.98830259752979
-4800.	34.098429810575084
-4780.	31.40083755849949
-4760.	39.446864407883076
-4740.	35.04163200262172
-4720.	44.458684125883316
-4700.	40.04932835650993
-4680.	49.24706271914838
-4660.	46.313223542210416
-4640.	54.10933523403101
-4620.	53.62343232772182
-4600.	59.38761766023478
-4580.	61.78833146182444
-4560.	65.38108343079121
-4540.	70.69332416723418
-4520.	72.31526512116018
-4500.	80.30988336708498
-4480.	80.35108964958758
-4460.	90.67554700167206
-4440.	89.61317993079895
-4420.	101.86289295167731
-4400.	100.22289548459318
-4380.	113.94835529915582
-4360.	112.32844890120215
-4340.	126.98619858291666
-4320.	126.12805704852173
-4300.	140.99155786727215
-4280.	141.88121632364133
-4260.	155.93948231599825
-4240.	159.89830279847556
-4220.	171.79311942791512
-4200.	180.4920829652874
-4180.	188.57981898829718
-4160.	203.87207619180447
-4140.	206.53081631148032
-4120.	229.97508012670946
-4100.	226.27456463369282
-4080.	258.2678288086429
-4060.	249.011405494767
-4040.	287.63965190247006
-4020.	276.501119428959
-4000.	316.60052232687116
-3980.	310.61877964162244
-3960.	344.02085602441286
-3940.	352.3116151963259
-3920.	370.4273806280617
-3900.	400.19426966330343
-3880.	399.2715799065948
-3860.	449.76976480824527
-3840.	436.8025189723114
-3820.	494.87295997905807
-3800.	489.0385779294625
-3780.	532.2578363747232
-3760.	556.1110460233516
-3740.	567.2736860262706
-3720.	628.1518375041719
-3700.	614.5467393036662
-3680.	689.7047903007176
-3660.	687.727332134078
-3640.	734.9122356035803
-3620.	782.4438911628064
-3600.	781.2931844641329
-3580.	871.939154698449
-3560.	859.5695600731711
-3540.	933.2265087670263
-3520.	976.1114699492591
-3500.	984.7301132613463
-3480.	1091.0475950315881
-3460.	1077.6110905477976
-3440.	1163.592781647963
-3420.	1223.1847167510966
-3400.	1225.443720366992
-3380.	1355.006900002564
-3360.	1353.0829608694376
-3340.	1426.6814147659024
-3320.	1533.416230066932
-3300.	1516.9617287328956
-3280.	1657.3419565440865
-3260.	1707.1502146616335
-3240.	1729.1311619376038
-3220.	1896.6456878268075
-3200.	1898.0450063937246
-3180.	1983.2768399560491
-3160.	2141.00167325839
-3140.	2121.693672099414
-3120.	2267.9556889656465
-3100.	2398.5948033113614
-3080.	2382.864459131896
-3060.	2576.407940267707
-3040.	2680.299558234444
-3020.	2679.778703201579
-3000.	2907.7271319279657
-2980.	2995.046146609519
-2960.	3009.12239541253
-2940.	3263.943193037714
-2920.	3349.462169286152
-2900.	3368.9695708875843
-2880.	3646.7102482607506
-2860.	3748.9999580787544
-2840.	3760.4453302378583
-2820.	4054.9250092280267
-2800.	4198.096671045847
-2780.	4189.678290983061
-2760.	4484.004761692019
-2740.	4697.506150485397
-2720.	4670.234267870436
-2700.	4928.880059270095
-2680.	5237.983455099328
-2660.	5222.783877061403
-2640.	5394.087479465038
-2620.	5793.784228265903
-2600.	5864.029848771015
-2580.	5910.362570991759
-2560.	6329.161202586337
-2540.	6578.2704960618
-2520.	6540.495984586006
-2500.	6837.270439476193
-2480.	7289.119847611967
-2460.	7335.614338247
-2440.	7401.597205899682
-2420.	7896.395796059215
-2400.	8230.615437494818
-2380.	8183.428809494557
-2360.	8430.90018172189
-2340.	9008.89417603851
-2320.	9213.087883483895
-2300.	9165.492414436856
-2280.	9565.503653457823
-2260.	10170.810071125457
-2240.	10297.848784840371
-2220.	10269.848026620743
-2200.	10760.729946709776
-2180.	11405.046015186148
-2160.	11522.041619775517
-2140.	11480.760876090028
-2120.	11989.217595961805
-2100.	12716.394294540147
-2080.	12909.734963288493
-2060.	12814.63566853515
-2040.	13234.019379800906
-2020.	14062.348367822131
-2000.	14461.62183756035
-1980.	14340.567861111373
-1960.	14525.22726187337
-1940.	15350.71303782057
-1920.	16088.019433774221
-1900.	16142.357736955071
-1880.	16025.827363347236
-1860.	16547.758226101992
-1840.	17542.702669279137
-1820.	18117.339486084085
-1800.	18000.310129177116
-1780.	17950.861754951038
-1760.	18656.167599107965
-1740.	19746.14894546067
-1720.	20308.046354257298
-1700.	20140.804428449093
-1680.	20028.390249734737
-1660.	20705.941607286946
-1640.	21908.32223303464
-1620.	22705.256140969388
-1600.	22654.428311935433
-1580.	22336.962299028917
-1560.	22665.963868931987
-1540.	23826.97223813875
-1520.	25070.593507848393
-1500.	25546.111466432063
-1480.	25220.95647410153
-1460.	24909.167467718413
-1440.	25426.93461939185
-1420.	26773.36960659074
-1400.	28139.30943786402
-1380.	28687.372975064813
-1360.	28329.67192096273
-1340.	27797.276190683187
-1320.	27985.24189991766
-1300.	29183.955454808478
-1280.	30847.2314798111
-1260.	32048.331658180756
-1240.	32214.560732780177
-1220.	31556.59036867437
-1200.	30896.049076601175
-1180.	31062.667626056897
-1160.	32317.418573885814
-1140.	34190.81507087927
-1120.	35807.52730720212
-1100.	36448.71631183867
-1080.	35985.06098521114
-1060.	34934.91245637435
-1040.	34149.490536117904
-1020.	34335.74696518019
-1000.	35688.232768642934
-980.	37808.63938691217
-960.	39922.75498211221
-940.	41258.97880329852
-920.	41396.36339440001
-900.	40431.800853024884
-880.	38916.598674500274
-860.	37616.125176923044
-840.	37208.39076599867
-820.	38042.17222383618
-800.	40033.49544672919
-780.	42717.210308217545
-760.	45415.15494398683
-740.	47451.615267339745
-720.	48344.85747045875
-700.	47923.974920705325
-680.	46351.19514296957
-660.	44059.260531644875
-640.	41633.45571368018
-620.	39675.32544187432
-600.	38681.50371758421
-580.	38960.33540553474
-560.	40595.74621064697
-540.	43455.9394115695
-520.	47236.279952722565
-500.	51521.89128018835
-480.	55855.536466712205
-460.	59799.09504586901
-440.	62981.013913743234
-420.	65126.3216159565
-400.	66069.3371382141
-380.	65751.66846659593
-360.	64209.41405847155
-340.	61553.812205389266
-320.	57949.203944745335
-300.	53591.38135564192
-280.	48688.442745913555
-260.	43445.35895742019
-240.	38052.686363485074
-220.	32679.293287460285
-200.	27468.601084422367
-180.	22537.65278387335
-160.	17978.27052981274
-140.	13859.604751127214
-120.	10231.474051548212
-100.	7128.014221734944
-80.	4571.275376762096
-60.	2574.514183998388
-40.	1145.016291152412
-20.	286.3502801801724
0.	0.
20.	286.3502801801724
40.	1145.016291152412
60.	2574.514183998388
80.	4571.275376762096
100.	7128.014221734944
120.	10231.474051548212
140.	13859.604751127214
160.	17978.27052981274
180.	22537.65278387335
200.	27468.601084422367
220.	32679.293287460285
240.	38052.686363485074
260.	43445.35895742019
280.	48688.442745913555
300.	53591.38135564192
320.	57949.203944745335
340.	61553.812205389266
360.	64209.41405847155
380.	65751.66846659593
400.	66069.3371382141
420.	65126.3216159565
440.	62981.013913743234
460.	59799.09504586901
480.	55855.536466712205
500.	51521.89128018835
520.	47236.279952722565
540.	43455.9394115695
560.	40595.74621064697
580.	38960.33540553474
600.	38681.50371758421
620.	39675.32544187432
640.	41633.45571368018
660.	44059.260531644875
680.	46351.19514296957
700.	47923.974920705325
720.	48344.85747045875
740.	47451.615267339745
760.	45415.15494398683
780.	42717.210308217545
800.	40033.49544672919
820.	38042.17222383618
840.	37208.39076599867
860.	37616.125176923044
880.	38916.598674500274
900.	40431.800853024884
920.	41396.36339440001
940.	41258.97880329852
960.	39922.75498211221
980.	37808.63938691217
1000.	35688.232768642934
1020.	34335.74696518019
1040.	34149.490536117904
1060.	34934.91245637435
1080.	35985.06098521114
1100.	36448.71631183867
1120.	35807.52730720212
1140.	34190.81507087927
1160.	32317.418573885814
1180.	31062.667626056897
1200.	30896.049076601175
1220.	31556.59036867437
1240.	32214.560732780177
1260.	32048.331658180756
1280.	30847.2314798111
1300.	29183.955454808478
1320.	27985.24189991766
1340.	27797.276190683187
1360.	28329.67192096273
1380.	28687.372975064813
1400.	28139.30943786402
1420.	26773.36960659074
1440.	25426.93461939185
1460.	24909.167467718413
1480.	25220.95647410153
1500.	25546.111466432063
1520.	25070.593507848393
1540.	23826.97223813875
1560.	22665.963868931987
1580.	22336.962299028917
1600.	22654.428311935433
1620.	22705.256140969388
1640.	21908.32223303464
1660.	20705.941607286946
1680.	20028.390249734737
1700.	20140.804428449093
1720.	20308.046354257298
1740.	19746.14894546067
1760.	18656.167599107965
1780.	17950.861754951038
1800.	18000.310129177116
1820.	18117.339486084085
1840.	17542.702669279137
1860.	16547.758226101992
1880.	16025.827363347236
1900.	16142.357736955071
1920.	16088.019433774221
1940.	15350.71303782057
1960.	14525.22726187337
1980.	14340.567861111373
2000.	14461.62183756035
2020.	14062.348367822131
2040.	13234.019379800906
2060.	12814.63566853515
2080.	12909.734963288493
2100.	12716.394294540147
2120.	11989.217595961805
2140.	11480.760876090028
2160.	11522.041619775517
2180.	11405.046015186148
2200.	10760.729946709776
2220.	10269.848026620743
2240.	10297.848784840371
2260.	10170.810071125457
2280.	9565.503653457823
2300.	9165.492414436856
2320.	9213.087883483895
2340.	9008.89417603851
2360.	8430.90018172189
2380.	8183.428809494557
2400.	8230.615437494818
2420.	7896.395796059215
2440.	7401.597205899682
2460.	7335.614338247
2480.	7289.119847611967
2500.	6837.270439476193
2520.	6540.495984586006
2540.	6578.2704960618
2560.	6329.161202586337
2580.	5910.362570991759
2600.	5864.029848771015
2620.	5793.784228265903
2640.	5394.087479465038
2660.	5222.783877061403
2680.	5237.983455099328
2700.	4928.880059270095
2720.	4670.234267870436
2740.	4697.506150485397
2760.	4484.004761692019
2780.	4189.678290983061
2800.	4198.096671045847
2820.	4054.9250092280267
2840.	3760.4453302378583
2860.	3748.9999580787544
2880.	3646.7102482607506
2900.	3368.9695708875843
2920.	3349.462169286152
2940.	3263.943193037714
2960.	3009.12239541253
2980.	2995.046146609519
3000.	2907.7271319279657
3020.	2679.778703201579
3040.	2680.299558234444
3060.	2576.407940267707
3080.	2382.864459131896
3100.	2398.5948033113614
3120.	2267.9556889656465
3140.	2121.693672099414
3160.	2141.00167325839
3180.	1983.2768399560491
3200.	1898.0450063937246
3220.	1896.6456878268075
3240.	1729.1311619376038
3260.	1707.1502146616335
3280.	1657.3419565440865
3300.	1516.9617287328956
3320.	1533.416230066932
3340.	1426.6814147659024
3360.	1353.0829608694376
3380.	1355.006900002564
3400.	1225.443720366992
3420.	1223.1847167510966
3440.	1163.592781647963
